,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L,net p&l,funds
271,HDFCAMC,2022-04-04 10:15:00,2022-04-04 15:00:00,2476.0,2432.35,2022-04-04 10:15:00,2022-04-04 15:00:00,2432.35,2362.6,2432.35,2362.6,DayEnd,upper,2476.0,69.75,837.0,106574.18999999992
272,HDFCLIFE,2022-04-04 10:15:00,2022-04-04 15:00:00,597.55,583.45,2022-04-04 10:15:00,2022-04-04 15:00:00,583.45,574.25,583.45,574.25,DayEnd,upper,597.55,9.200000000000045,340.4000000000017,106574.18999999992
273,HDFCBANK,2022-04-04 10:30:00,2022-04-04 15:00:00,1701.75,1674.0,2022-04-04 10:30:00,2022-04-04 15:00:00,1674.0,1656.6,1674.0,1656.6,DayEnd,upper,1701.75,17.40000000000009,330.6000000000017,106574.18999999992
274,EICHERMOT,2022-04-05 09:45:00,2022-04-05 10:15:00,2570.4,2544.4,2022-04-05 09:45:00,2022-04-05 10:15:00,2544.4,2570.4,2544.4,2570.4,StopLoss,upper,2570.4,-26.0,-520.0,107870.38999999991
275,IDEA,2022-04-05 09:45:00,2022-04-05 15:00:00,10.55,10.45,2022-04-05 09:45:00,2022-04-05 15:00:00,10.45,10.35,10.45,10.35,DayEnd,upper,10.55,0.09999999999999964,539.2999999999981,107870.38999999991
276,INDIAMART,2022-04-05 09:45:00,2022-04-05 15:00:00,5098.4,4984.4,2022-04-05 09:45:00,2022-04-05 15:00:00,4984.4,5054.0,4984.4,5054.0,DayEnd,upper,5098.4,-69.60000000000036,-278.40000000000146,107870.38999999991
277,GODREJIND,2022-04-05 10:00:00,2022-04-05 11:45:00,487.8,486.15,2022-04-05 10:00:00,2022-04-05 11:45:00,486.15,487.8,486.15,487.8,StopLoss,upper,487.8,-1.650000000000034,-537.9000000000111,107870.38999999991
278,SBICARD,2022-04-05 10:15:00,2022-04-05 10:00:00,849.95,847.25,2022-04-05 10:00:00,2022-04-05 10:15:00,849.95,847.25,847.25,849.95,StopLoss,lower,847.25,-2.7000000000000455,-537.300000000009,107870.38999999991
279,TATASTEEL,2022-04-06 09:45:00,2022-04-06 11:30:00,136.88,136.04,2022-04-06 09:45:00,2022-04-06 11:30:00,136.04,136.88,136.04,136.88,StopLoss,upper,136.88,-0.8400000000000034,-532.5600000000022,106536.0899999999
280,TATAPOWER,2022-04-06 09:45:00,2022-04-06 11:00:00,285.75,282.1,2022-04-06 09:45:00,2022-04-06 11:00:00,282.1,285.75,282.1,285.75,StopLoss,upper,285.75,-3.6499999999999773,-529.2499999999967,106536.0899999999
281,GODREJCP,2022-04-06 10:15:00,2022-04-06 09:45:00,763.8,758.1,2022-04-06 09:45:00,2022-04-06 10:15:00,763.8,758.1,758.1,763.8,StopLoss,lower,758.1,-5.699999999999932,-530.0999999999937,106536.0899999999
282,ATGL,2022-04-06 10:00:00,2022-04-06 15:00:00,2552.95,2527.0,2022-04-06 10:00:00,2022-04-06 15:00:00,2527.0,2506.5,2527.0,2506.5,DayEnd,upper,2552.95,20.5,410.0,106536.0899999999
283,YESBANK,2022-04-07 09:45:00,2022-04-07 12:15:00,15.9,15.3,2022-04-07 09:45:00,2022-04-07 12:15:00,15.3,15.9,15.3,15.9,StopLoss,upper,15.9,-0.5999999999999996,-526.1999999999997,105354.1799999999
284,COFORGE,2022-04-07 13:30:00,2022-04-07 09:45:00,4467.6,4395.8,2022-04-07 09:45:00,2022-04-07 13:30:00,4467.6,4395.8,4395.8,4467.6,StopLoss,lower,4395.8,-71.80000000000018,-502.6000000000013,105354.1799999999
285,WIPRO,2022-04-07 10:30:00,2022-04-07 09:45:00,589.0,585.45,2022-04-07 09:45:00,2022-04-07 10:30:00,589.0,585.45,585.45,589.0,StopLoss,lower,585.45,-3.5499999999999545,-525.3999999999933,105354.1799999999
286,UPL,2022-04-07 15:00:00,2022-04-07 09:45:00,799.65,792.0,2022-04-07 09:45:00,2022-04-07 15:00:00,799.65,801.25,801.25,799.65,DayEnd,lower,792.0,1.6000000000000227,108.80000000000155,105354.1799999999
287,ATGL,2022-04-07 10:00:00,2022-04-07 11:00:00,2592.0,2585.0,2022-04-07 10:00:00,2022-04-07 11:00:00,2585.0,2592.0,2585.0,2592.0,StopLoss,upper,2592.0,-7.0,-525.0,105354.1799999999
288,M_MFIN,2022-04-08 10:15:00,2022-04-08 15:00:00,175.45,172.55,2022-04-08 10:15:00,2022-04-08 15:00:00,172.55,174.9,172.55,174.9,DayEnd,upper,175.45,-2.3499999999999943,-418.299999999999,103383.77999999991
289,TATAELXSI,2022-04-08 09:45:00,2022-04-08 15:00:00,9017.0,8868.0,2022-04-08 09:45:00,2022-04-08 15:00:00,8868.0,8770.1,8868.0,8770.1,DayEnd,upper,9017.0,97.89999999999964,293.6999999999989,103383.77999999991
290,POLYCAB,2022-04-08 10:00:00,2022-04-08 10:30:00,2709.0,2690.0,2022-04-08 10:00:00,2022-04-08 10:30:00,2690.0,2709.0,2690.0,2709.0,StopLoss,upper,2709.0,-19.0,-513.0,103383.77999999991
291,ESCORTS,2022-04-08 10:15:00,2022-04-08 09:45:00,1640.0,1624.0,2022-04-08 09:45:00,2022-04-08 10:15:00,1640.0,1624.0,1624.0,1640.0,StopLoss,lower,1624.0,-16.0,-512.0,103383.77999999991
292,PEL,2022-04-08 15:00:00,2022-04-08 09:45:00,2334.9,2312.05,2022-04-08 09:45:00,2022-04-08 15:00:00,2334.9,2339.0,2339.0,2334.9,DayEnd,lower,2312.05,4.099999999999909,90.199999999998,103383.77999999991
293,HCLTECH,2022-04-11 10:45:00,2022-04-11 09:45:00,1148.8,1140.05,2022-04-11 09:45:00,2022-04-11 10:45:00,1148.8,1140.05,1140.05,1148.8,StopLoss,lower,1140.05,-8.75,-507.5,102324.3799999999
294,WIPRO,2022-04-11 11:15:00,2022-04-11 09:45:00,577.25,573.0,2022-04-11 09:45:00,2022-04-11 11:15:00,577.25,573.0,573.0,577.25,StopLoss,lower,573.0,-4.25,-510.0,102324.3799999999
295,HINDPETRO,2022-04-11 10:00:00,2022-04-11 15:00:00,306.5,304.0,2022-04-11 10:00:00,2022-04-11 15:00:00,304.0,302.35,304.0,302.35,DayEnd,upper,306.5,1.6499999999999773,336.59999999999536,102324.3799999999
296,ADANITRANS,2022-04-11 10:00:00,2022-04-11 13:00:00,2670.0,2662.9,2022-04-11 10:00:00,2022-04-11 13:00:00,2662.9,2670.0,2662.9,2670.0,StopLoss,upper,2670.0,-7.099999999999909,-511.19999999999345,102324.3799999999
297,LALPATHLAB,2022-04-11 10:45:00,2022-04-11 10:00:00,2763.0,2755.0,2022-04-11 10:00:00,2022-04-11 10:45:00,2763.0,2755.0,2755.0,2763.0,StopLoss,lower,2755.0,-8.0,-504.0,102324.3799999999
298,GODREJIND,2022-04-12 09:45:00,2022-04-12 15:00:00,504.5,501.05,2022-04-12 09:45:00,2022-04-12 15:00:00,501.05,499.9,501.05,499.9,DayEnd,upper,504.5,1.150000000000034,166.75000000000495,100628.27999999991
299,ADANIGREEN,2022-04-12 09:45:00,2022-04-12 15:00:00,2884.9,2825.1,2022-04-12 09:45:00,2022-04-12 15:00:00,2825.1,2808.8,2825.1,2808.8,DayEnd,upper,2884.9,16.299999999999727,130.39999999999782,100628.27999999991
300,ADANITRANS,2022-04-12 10:00:00,2022-04-12 15:00:00,2908.0,2866.7,2022-04-12 10:00:00,2022-04-12 15:00:00,2866.7,2747.0,2866.7,2747.0,DayEnd,upper,2908.0,119.69999999999982,1436.3999999999978,100628.27999999991
301,JSWENERGY,2022-04-12 10:15:00,2022-04-12 10:00:00,345.5,343.0,2022-04-12 10:00:00,2022-04-12 10:15:00,345.5,343.0,343.0,345.5,StopLoss,lower,343.0,-2.5,-502.5,100628.27999999991
302,INDIAMART,2022-04-12 15:00:00,2022-04-12 10:00:00,5002.55,4910.0,2022-04-12 10:00:00,2022-04-12 15:00:00,5002.55,5008.0,5008.0,5002.55,DayEnd,lower,4910.0,5.449999999999818,27.24999999999909,100628.27999999991
303,HINDZINC,2022-04-13 09:45:00,2022-04-13 14:00:00,353.85,351.05,2022-04-13 09:45:00,2022-04-13 14:00:00,351.05,353.85,351.05,353.85,StopLoss,upper,353.85,-2.8000000000000114,-506.80000000000206,101886.57999999991
304,JSWSTEEL,2022-04-13 10:00:00,2022-04-13 15:00:00,775.0,769.4,2022-04-13 10:00:00,2022-04-13 15:00:00,769.4,766.2,769.4,766.2,DayEnd,upper,775.0,3.199999999999932,287.99999999999386,101886.57999999991
305,UPL,2022-04-13 10:00:00,2022-04-13 15:00:00,831.55,826.0,2022-04-13 10:00:00,2022-04-13 15:00:00,826.0,820.95,826.0,820.95,DayEnd,upper,831.55,5.0499999999999545,459.54999999999586,101886.57999999991
306,ISEC,2022-04-13 10:15:00,2022-04-13 15:00:00,646.05,640.85,2022-04-13 10:15:00,2022-04-13 15:00:00,640.85,636.45,640.85,636.45,DayEnd,upper,646.05,4.399999999999977,426.7999999999978,101886.57999999991
307,LALPATHLAB,2022-04-13 10:15:00,2022-04-13 15:00:00,2748.95,2715.0,2022-04-13 10:15:00,2022-04-13 15:00:00,2715.0,2690.5,2715.0,2690.5,DayEnd,upper,2748.95,24.5,367.5,101886.57999999991
308,DIVISLAB,2022-04-18 09:45:00,2022-04-18 15:00:00,4568.0,4528.45,2022-04-18 09:45:00,2022-04-18 15:00:00,4528.45,4519.05,4528.45,4519.05,DayEnd,upper,4568.0,9.399999999999636,122.19999999999527,102921.6299999999
309,HAVELLS,2022-04-18 09:45:00,2022-04-18 15:00:00,1294.85,1282.5,2022-04-18 09:45:00,2022-04-18 15:00:00,1282.5,1280.05,1282.5,1280.05,DayEnd,upper,1294.85,2.4500000000000455,100.45000000000186,102921.6299999999
310,ONGC,2022-04-18 10:00:00,2022-04-18 15:00:00,177.55,176.9,2022-04-18 10:00:00,2022-04-18 15:00:00,176.9,176.3,176.9,176.3,DayEnd,upper,177.55,0.5999999999999943,474.5999999999955,102921.6299999999
311,OIL,2022-04-18 10:00:00,2022-04-18 15:00:00,240.0,237.7,2022-04-18 10:00:00,2022-04-18 15:00:00,237.7,236.05,237.7,236.05,DayEnd,upper,240.0,1.6499999999999773,367.94999999999493,102921.6299999999
312,NMDC,2022-04-19 09:45:00,2022-04-19 10:45:00,173.0,172.25,2022-04-19 09:45:00,2022-04-19 10:45:00,172.25,173.0,172.25,173.0,StopLoss,upper,173.0,-0.75,-519.75,103986.82999999989
313,GAIL,2022-04-19 09:45:00,2022-04-19 11:00:00,115.47,114.0,2022-04-19 09:45:00,2022-04-19 11:00:00,114.0,115.47,114.0,115.47,StopLoss,upper,115.47,-1.4699999999999989,-518.9099999999996,103986.82999999989
314,JINDALSTEL,2022-04-19 10:00:00,2022-04-19 15:00:00,569.8,566.2,2022-04-19 10:00:00,2022-04-19 15:00:00,566.2,558.4,566.2,558.4,DayEnd,upper,569.8,7.800000000000068,1123.2000000000098,103986.82999999989
315,POWERGRID,2022-04-20 11:30:00,2022-04-20 10:00:00,226.0,224.2,2022-04-20 10:00:00,2022-04-20 11:30:00,226.0,224.2,224.2,226.0,StopLoss,lower,224.2,-1.8000000000000114,-520.2000000000032,104071.3699999999
316,LT,2022-04-20 10:30:00,2022-04-20 10:00:00,1685.05,1674.0,2022-04-20 10:00:00,2022-04-20 10:30:00,1685.05,1674.0,1674.0,1685.05,StopLoss,lower,1674.0,-11.049999999999955,-519.3499999999979,104071.3699999999
317,TATASTEEL,2022-04-21 11:45:00,2022-04-21 09:45:00,130.38,128.96,2022-04-21 09:45:00,2022-04-21 11:45:00,130.38,128.96,128.96,130.38,StopLoss,lower,128.96,-1.4199999999999875,-514.0399999999954,103031.81999999989
318,NMDC,2022-04-21 15:00:00,2022-04-21 09:45:00,168.55,167.3,2022-04-21 09:45:00,2022-04-21 15:00:00,168.55,169.7,169.7,168.55,DayEnd,lower,167.3,1.1499999999999773,473.79999999999063,103031.81999999989
319,HINDALCO,2022-04-21 15:00:00,2022-04-21 09:45:00,540.5,535.15,2022-04-21 09:45:00,2022-04-21 15:00:00,540.5,540.55,540.55,540.5,DayEnd,lower,535.15,0.049999999999954525,4.799999999995634,103031.81999999989
320,POLYCAB,2022-04-22 09:45:00,2022-04-22 10:45:00,2809.9,2791.0,2022-04-22 09:45:00,2022-04-22 10:45:00,2791.0,2809.9,2791.0,2809.9,StopLoss,upper,2809.9,-18.90000000000009,-510.30000000000246,102996.37999999989
321,LTIM,2022-04-22 09:45:00,2022-04-22 15:00:00,5194.0,5125.15,2022-04-22 09:45:00,2022-04-22 15:00:00,5125.15,5090.15,5125.15,5090.15,DayEnd,upper,5194.0,35.0,245.0,102996.37999999989
322,JSWENERGY,2022-04-22 09:45:00,2022-04-22 11:00:00,347.7,346.0,2022-04-22 09:45:00,2022-04-22 11:00:00,346.0,347.7,346.0,347.7,StopLoss,upper,347.7,-1.6999999999999886,-513.3999999999966,102996.37999999989
323,HCLTECH,2022-04-22 09:45:00,2022-04-22 15:00:00,1131.45,1118.8,2022-04-22 09:45:00,2022-04-22 15:00:00,1118.8,1101.85,1118.8,1101.85,DayEnd,upper,1131.45,16.950000000000045,678.0000000000018,102996.37999999989
324,ICICIGI,2022-04-22 13:45:00,2022-04-22 09:45:00,1339.75,1318.0,2022-04-22 09:45:00,2022-04-22 13:45:00,1339.75,1318.0,1318.0,1339.75,StopLoss,lower,1318.0,-21.75,-500.25,102996.37999999989
325,ACC,2022-04-25 09:45:00,2022-04-25 15:00:00,2314.55,2285.05,2022-04-25 09:45:00,2022-04-25 15:00:00,2285.05,2269.45,2285.05,2269.45,DayEnd,upper,2314.55,15.600000000000364,265.2000000000062,102395.42999999989
326,HEROMOTOCO,2022-04-25 10:00:00,2022-04-25 15:00:00,2326.8,2316.95,2022-04-25 10:00:00,2022-04-25 15:00:00,2316.95,2290.1,2316.95,2290.1,DayEnd,upper,2326.8,26.84999999999991,1369.3499999999954,102395.42999999989
327,CUMMINSIND,2022-04-25 10:45:00,2022-04-25 10:00:00,1014.9,1005.6,2022-04-25 10:00:00,2022-04-25 10:45:00,1014.9,1005.6,1005.6,1014.9,StopLoss,lower,1005.6,-9.299999999999955,-511.4999999999975,102395.42999999989
328,JUBLFOOD,2022-04-25 11:45:00,2022-04-25 10:00:00,550.8,542.55,2022-04-25 10:00:00,2022-04-25 11:45:00,550.8,542.55,542.55,550.8,StopLoss,lower,542.55,-8.25,-511.5,102395.42999999989
329,BPCL,2022-04-25 10:15:00,2022-04-25 10:00:00,378.5,375.25,2022-04-25 10:00:00,2022-04-25 10:15:00,378.5,375.25,375.25,378.5,StopLoss,lower,375.25,-3.25,-510.25,102395.42999999989
330,INDIAMART,2022-04-26 09:45:00,2022-04-26 15:00:00,5042.5,4980.2,2022-04-26 09:45:00,2022-04-26 15:00:00,4980.2,4980.0,4980.2,4980.0,DayEnd,upper,5042.5,0.1999999999998181,1.5999999999985448,102496.7299999999
331,TVSMOTOR,2022-04-26 10:00:00,2022-04-26 10:30:00,672.95,665.8,2022-04-26 10:00:00,2022-04-26 10:30:00,665.8,672.95,665.8,672.95,StopLoss,upper,672.95,-7.150000000000091,-507.65000000000646,102496.7299999999
332,TRENT,2022-04-26 10:00:00,2022-04-26 13:30:00,1280.25,1276.8,2022-04-26 10:00:00,2022-04-26 13:30:00,1276.8,1280.25,1276.8,1280.25,StopLoss,upper,1280.25,-3.4500000000000455,-510.60000000000673,102496.7299999999
333,PEL,2022-04-26 10:00:00,2022-04-26 10:30:00,2214.0,2202.0,2022-04-26 10:00:00,2022-04-26 10:30:00,2202.0,2214.0,2202.0,2214.0,StopLoss,upper,2214.0,-12.0,-504.0,102496.7299999999
334,NTPC,2022-04-27 09:45:00,2022-04-27 15:00:00,158.25,157.3,2022-04-27 09:45:00,2022-04-27 15:00:00,157.3,156.45,157.3,156.45,DayEnd,upper,158.25,0.8500000000000227,451.3500000000121,100976.07999999989
335,ADANIGREEN,2022-04-27 15:00:00,2022-04-27 09:45:00,2885.95,2853.0,2022-04-27 09:45:00,2022-04-27 15:00:00,2885.95,2853.0,2853.0,2885.95,StopLoss,lower,2853.0,-32.94999999999982,-494.24999999999727,100976.07999999989
336,ATGL,2022-04-27 15:00:00,2022-04-27 09:45:00,2509.0,2465.0,2022-04-27 09:45:00,2022-04-27 15:00:00,2509.0,2517.4,2517.4,2509.0,DayEnd,lower,2465.0,8.400000000000091,92.400000000001,100976.07999999989
337,RELIANCE,2022-04-27 10:00:00,2022-04-27 15:00:00,2822.95,2811.0,2022-04-27 10:00:00,2022-04-27 15:00:00,2811.0,2788.95,2811.0,2788.95,DayEnd,upper,2822.95,22.050000000000182,926.1000000000076,100976.07999999989
338,ATGL,2022-04-28 09:45:00,2022-04-28 15:00:00,2612.0,2580.0,2022-04-28 09:45:00,2022-04-28 15:00:00,2580.0,2562.35,2580.0,2562.35,DayEnd,upper,2612.0,17.65000000000009,264.75000000000136,101951.6799999999
339,SYNGENE,2022-04-28 15:00:00,2022-04-28 09:45:00,605.95,597.3,2022-04-28 09:45:00,2022-04-28 15:00:00,605.95,623.8,623.8,605.95,DayEnd,lower,597.3,17.84999999999991,1035.2999999999947,101951.6799999999
340,ICICIGI,2022-04-28 10:00:00,2022-04-28 11:15:00,1351.9,1347.1,2022-04-28 10:00:00,2022-04-28 11:15:00,1347.1,1351.9,1347.1,1351.9,StopLoss,upper,1351.9,-4.800000000000182,-508.8000000000193,101951.6799999999
341,DEEPAKNTR,2022-04-28 10:00:00,2022-04-28 15:00:00,2326.65,2312.3,2022-04-28 10:00:00,2022-04-28 15:00:00,2312.3,2286.0,2312.3,2286.0,DayEnd,upper,2326.65,26.300000000000182,920.5000000000064,101951.6799999999
342,ASIANPAINT,2022-04-28 10:15:00,2022-04-28 11:15:00,3224.0,3212.0,2022-04-28 10:15:00,2022-04-28 11:15:00,3212.0,3224.0,3212.0,3224.0,StopLoss,upper,3224.0,-12.0,-504.0,101951.6799999999
343,DRREDDY,2022-04-29 09:45:00,2022-04-29 10:30:00,4200.0,4183.1,2022-04-29 09:45:00,2022-04-29 10:30:00,4183.1,4200.0,4183.1,4200.0,StopLoss,upper,4200.0,-16.899999999999636,-506.9999999999891,103159.42999999989
344,SUNPHARMA,2022-04-29 09:45:00,2022-04-29 15:00:00,950.9,941.0,2022-04-29 09:45:00,2022-04-29 15:00:00,941.0,932.55,941.0,932.55,DayEnd,upper,950.9,8.450000000000045,439.40000000000236,103159.42999999989
345,INDIAMART,2022-04-29 10:15:00,2022-04-29 09:45:00,4799.95,4721.15,2022-04-29 09:45:00,2022-04-29 10:15:00,4799.95,4721.15,4721.15,4799.95,StopLoss,lower,4721.15,-78.80000000000018,-472.8000000000011,103159.42999999989
346,ICICIGI,2022-04-29 10:00:00,2022-04-29 09:45:00,1309.7,1300.05,2022-04-29 09:45:00,2022-04-29 10:00:00,1309.7,1300.05,1300.05,1309.7,StopLoss,lower,1300.05,-9.650000000000091,-511.4500000000048,103159.42999999989
347,ESCORTS,2022-04-29 10:00:00,2022-04-29 10:30:00,1647.0,1635.0,2022-04-29 10:00:00,2022-04-29 10:30:00,1635.0,1647.0,1635.0,1647.0,StopLoss,upper,1647.0,-12.0,-504.0,103159.42999999989
348,GUJGASLTD,2022-05-02 09:45:00,2022-05-02 12:00:00,494.9,490.9,2022-05-02 09:45:00,2022-05-02 12:00:00,490.9,494.9,490.9,494.9,StopLoss,upper,494.9,-4.0,-508.0,101603.5799999999
349,INDUSINDBK,2022-05-02 09:45:00,2022-05-02 13:15:00,1019.0,1012.15,2022-05-02 09:45:00,2022-05-02 13:15:00,1012.15,1019.0,1012.15,1019.0,StopLoss,upper,1019.0,-6.850000000000023,-506.9000000000017,101603.5799999999
350,L_TFH,2022-05-02 10:45:00,2022-05-02 09:45:00,87.3,84.95,2022-05-02 09:45:00,2022-05-02 10:45:00,87.3,84.95,84.95,87.3,StopLoss,lower,84.95,-2.3499999999999943,-507.5999999999988,101603.5799999999
351,ASHOKLEY,2022-05-02 15:00:00,2022-05-02 09:45:00,124.7,123.7,2022-05-02 09:45:00,2022-05-02 15:00:00,124.7,126.2,126.2,124.7,DayEnd,lower,123.7,1.5,762.0,101603.5799999999
352,L_TFH,2022-05-04 09:45:00,2022-05-04 15:00:00,86.2,85.2,2022-05-04 09:45:00,2022-05-04 15:00:00,85.2,81.0,85.2,81.0,DayEnd,upper,86.2,4.200000000000003,2116.8000000000015,100843.0799999999
353,INDHOTEL,2022-05-04 09:45:00,2022-05-04 15:00:00,268.2,266.25,2022-05-04 09:45:00,2022-05-04 15:00:00,266.25,255.9,266.25,255.9,DayEnd,upper,268.2,10.349999999999994,2670.2999999999984,100843.0799999999
354,JSWENERGY,2022-05-04 09:45:00,2022-05-04 15:00:00,317.7,313.9,2022-05-04 09:45:00,2022-05-04 15:00:00,313.9,309.05,313.9,309.05,DayEnd,upper,317.7,4.849999999999966,640.1999999999955,100843.0799999999
355,TITAN,2022-05-04 10:00:00,2022-05-04 09:45:00,2340.45,2322.0,2022-05-04 09:45:00,2022-05-04 10:00:00,2340.45,2322.0,2322.0,2340.45,StopLoss,lower,2322.0,-18.449999999999818,-498.1499999999951,100843.0799999999
356,DEEPAKNTR,2022-05-04 10:00:00,2022-05-04 15:00:00,2355.0,2345.0,2022-05-04 10:00:00,2022-05-04 15:00:00,2345.0,2285.0,2345.0,2285.0,DayEnd,upper,2355.0,60.0,3000.0,100843.0799999999
357,COLPAL,2022-05-05 11:15:00,2022-05-05 09:45:00,1600.65,1593.9,2022-05-05 09:45:00,2022-05-05 11:15:00,1600.65,1593.9,1593.9,1600.65,StopLoss,lower,1593.9,-6.75,-540.0,108772.2299999999
358,HAVELLS,2022-05-05 15:00:00,2022-05-05 09:45:00,1266.4,1237.55,2022-05-05 09:45:00,2022-05-05 15:00:00,1266.4,1251.45,1251.45,1266.4,DayEnd,lower,1237.55,-14.950000000000045,-269.1000000000008,108772.2299999999
359,NESTLEIND,2022-05-05 10:30:00,2022-05-05 09:45:00,17980.0,17925.25,2022-05-05 09:45:00,2022-05-05 10:30:00,17980.0,17925.25,17925.25,17980.0,StopLoss,lower,17925.25,-54.75,-492.75,108772.2299999999
360,PFIZER,2022-05-05 10:00:00,2022-05-05 09:45:00,4379.0,4330.0,2022-05-05 09:45:00,2022-05-05 10:00:00,4379.0,4330.0,4330.0,4379.0,StopLoss,lower,4330.0,-49.0,-539.0,108772.2299999999
361,VEDL,2022-05-06 11:15:00,2022-05-06 10:15:00,363.0,359.65,2022-05-06 10:15:00,2022-05-06 11:15:00,363.0,359.65,359.65,363.0,StopLoss,lower,359.65,-3.3500000000000227,-532.6500000000036,106931.37999999989
362,VOLTAS,2022-05-06 15:00:00,2022-05-06 10:15:00,1068.55,1057.0,2022-05-06 10:15:00,2022-05-06 15:00:00,1068.55,1067.95,1067.95,1068.55,DayEnd,lower,1057.0,-0.599999999999909,-27.599999999995816,106931.37999999989
363,COFORGE,2022-05-06 15:00:00,2022-05-06 11:15:00,3674.4,3592.95,2022-05-06 11:15:00,2022-05-06 15:00:00,3674.4,3904.05,3904.05,3674.4,DayEnd,lower,3592.95,229.6500000000001,1377.9000000000005,106931.37999999989
364,PRESTIGE,2022-05-06 11:00:00,2022-05-06 09:45:00,461.0,456.4,2022-05-06 09:45:00,2022-05-06 11:00:00,461.0,456.4,456.4,461.0,StopLoss,lower,456.4,-4.600000000000023,-533.6000000000026,106931.37999999989
365,RBLBANK,2022-05-06 10:00:00,2022-05-06 09:45:00,115.4,114.55,2022-05-06 09:45:00,2022-05-06 10:00:00,115.4,114.55,114.55,115.4,StopLoss,lower,114.55,-0.8500000000000085,-534.6500000000053,106931.37999999989
366,TATAPOWER,2022-05-09 15:00:00,2022-05-09 09:45:00,229.75,225.8,2022-05-09 09:45:00,2022-05-09 15:00:00,229.75,230.35,230.35,229.75,DayEnd,lower,225.8,0.5999999999999943,80.99999999999923,106680.77999999988
367,DMART,2022-05-09 10:30:00,2022-05-09 09:45:00,3564.95,3522.1,2022-05-09 09:45:00,2022-05-09 10:30:00,3564.95,3522.1,3522.1,3564.95,StopLoss,lower,3522.1,-42.84999999999991,-514.1999999999989,106680.77999999988
368,ENDURANCE,2022-05-09 14:15:00,2022-05-09 09:45:00,1207.95,1175.0,2022-05-09 09:45:00,2022-05-09 14:15:00,1207.95,1175.0,1175.0,1207.95,StopLoss,lower,1175.0,-32.950000000000045,-527.2000000000007,106680.77999999988
369,HINDCOPPER,2022-05-09 10:15:00,2022-05-09 10:00:00,100.05,99.5,2022-05-09 10:00:00,2022-05-09 10:15:00,100.05,99.5,99.5,100.05,StopLoss,lower,99.5,-0.5499999999999972,-532.9499999999972,106680.77999999988
370,ASHOKLEY,2022-05-09 11:00:00,2022-05-09 10:00:00,116.7,115.8,2022-05-09 10:00:00,2022-05-09 11:00:00,116.7,115.8,115.8,116.7,StopLoss,lower,115.8,-0.9000000000000057,-532.8000000000034,106680.77999999988
371,MANAPPURAM,2022-05-10 09:45:00,2022-05-10 15:00:00,110.9,110.0,2022-05-10 09:45:00,2022-05-10 15:00:00,110.0,107.6,110.0,107.6,DayEnd,upper,110.9,2.4000000000000057,1394.4000000000033,104654.62999999989
372,TATACOMM,2022-05-10 09:45:00,2022-05-10 15:00:00,1041.6,1032.6,2022-05-10 09:45:00,2022-05-10 15:00:00,1032.6,1014.4,1032.6,1014.4,DayEnd,upper,1041.6,18.199999999999932,1055.599999999996,104654.62999999989
373,PETRONET,2022-05-10 09:45:00,2022-05-10 15:00:00,220.8,218.2,2022-05-10 09:45:00,2022-05-10 15:00:00,218.2,214.6,218.2,214.6,DayEnd,upper,220.8,3.5999999999999943,723.5999999999989,104654.62999999989
374,SRF,2022-05-11 09:45:00,2022-05-11 14:45:00,2244.0,2217.35,2022-05-11 09:45:00,2022-05-11 14:45:00,2217.35,2244.0,2217.35,2244.0,StopLoss,upper,2244.0,-26.65000000000009,-533.0000000000018,107828.22999999988
375,GUJGASLTD,2022-05-11 09:45:00,2022-05-11 15:00:00,550.0,540.85,2022-05-11 09:45:00,2022-05-11 15:00:00,540.85,537.95,540.85,537.95,DayEnd,upper,550.0,2.8999999999999773,168.19999999999868,107828.22999999988
376,AJANTPHARM,2022-05-11 15:00:00,2022-05-11 09:45:00,1074.0,1061.77,2022-05-11 09:45:00,2022-05-11 15:00:00,1074.0,1120.07,1120.07,1074.0,DayEnd,lower,1061.77,46.069999999999936,2027.0799999999972,107828.22999999988
377,ISEC,2022-05-11 10:15:00,2022-05-11 09:45:00,477.9,472.05,2022-05-11 09:45:00,2022-05-11 10:15:00,477.9,472.05,472.05,477.9,StopLoss,lower,472.05,-5.849999999999966,-538.1999999999969,107828.22999999988
378,IGL,2022-05-11 10:00:00,2022-05-11 15:00:00,360.9,356.25,2022-05-11 10:00:00,2022-05-11 15:00:00,356.25,352.55,356.25,352.55,DayEnd,upper,360.9,3.6999999999999886,425.4999999999987,107828.22999999988
379,ATGL,2022-05-12 15:00:00,2022-05-12 10:15:00,2205.0,2171.8,2022-05-12 10:15:00,2022-05-12 15:00:00,2205.0,2286.15,2286.15,2205.0,DayEnd,lower,2171.8,81.15000000000009,1298.4000000000015,109377.80999999988
380,ADANITRANS,2022-05-12 10:30:00,2022-05-12 10:15:00,2198.8,2165.6,2022-05-12 10:15:00,2022-05-12 10:30:00,2198.8,2165.6,2165.6,2198.8,StopLoss,lower,2165.6,-33.20000000000027,-531.2000000000044,109377.80999999988
381,DHANI,2022-05-12 12:45:00,2022-05-12 10:15:00,40.85,40.0,2022-05-12 10:15:00,2022-05-12 12:45:00,40.85,40.0,40.0,40.85,StopLoss,lower,40.0,-0.8500000000000014,-546.5500000000009,109377.80999999988
